Creme de Myrtille,20,0,mixedDrink
Creme de Noyaux,30,0,mixedDrink
Creme de Rose,18,0,mixedDrink
Creme de Violette,25,0,mixedDrink
Creme de Y'vette,28,0,mixedDrink
Cricket's Nocturne,4.5,0,beer
Criminally Bad Elf,10.5,0,beer
Crooked Door,5,0,beer
Crooked Tree IPA,6,0,beer
Crosstown Pale Ale,5.3,0,beer
Crown Lager,4,12,beer
Crown Royal,40,0,mixedDrink
Crown Sterling,43,0,mixedDrink
Crown Sterling Gin,40,0,mixedDrink
Cucapa Honey Ale,4.5,0,beer
Cuervo 1800,40,1.5,shot
Cuervo Almndrado Tequila- CuervoAlmndrado,27,1.5,shot
Cuervo Anejo Tequila,40,1.5,shot
Cuervo Gold Tequila,40,1.5,shot
Cumberland Pale Ale,4.6,0,beer
Curacao,23,1.5,shot
Curator Dunkler Doppelbock,9,0,beer
Curmudgeon,9.3,0,beer
Curve Ball,4.8,0,beer
Curve Ball,4.9,0,beer
Cutthroat Porter,4.8,0,beer
Cutty Sark,40,1.5,shot
Cynar,17,0,mixedDrink
Cypress Honey Lager,4.7,0,beer
Czar Imperial Stout,11.9,0,beer
D. Carnegie and Company Porter,5.5,0,beer
D.O.R.I.S. the Destroyer Double Imperial Stout,10.5,0,beer
Daas Organic Blond,6.5,0,beer
Daas Organic Witte,5,0,beer
Daddy Fat Sacs Imperial IPA,7.5,0,beer
Daiquiri,30,3,mixedDrink
Dale's Pale Ale,6.5,0,beer
Damiana,50,0,mixedDrink
Damnation,7,0,beer
Danger Ale,5.2,0,beer
Dank,9.2,0,beer
Dark Ale,4.5,0,beer
Dark Element,8.75,0,beer
Dark Island,4.6,0,beer
Dark Knight,12,0,beer
Dark Knight,5.4,0,beer
Dark Lager,6.1,0,beer
Dark Lord Russian Imperial Stout,13,0,beer
Dark Mild,3.5,0,beer
Dark Mild,3.2,0,beer
Dark Pilsener,5.5,0,beer
Darkness,10.3,0,beer
Das Schwarze / Dark,4.9,0,beer
De Horste Vermeer Traditional Dutch Ale,8,0,beer
Dead Guy Ale,6.5,0,beer
Dead Leaf Green,5.68,0,beer
Dead Man Walkin' IPA,6.4,0,beer
Dead Monk Abbey Ale,8,0,beer
Dead Reckoning Porter,5.8,0,beer
Decadence,13,0,beer
Deep Shaft Stout,6.2,0,beer
Del Rio Lager,4,0,beer
Delirium Nocturnum,9,0,beer
Delirium Tremens,8.5,0,beer
Dells Chief Amber Ale,4.5,0,beer
Delta Ale,7.8,0,beer
Deluxe Organic Ale,6.9,0,beer
Demolition,8,0,beer
Denver Pale Ale / DPA,5.4,0,beer
Der Weisse Bock,8.5,0,beer
Derailed Black Cherry Ale,5,0,beer
Descent Imperial Abbey Ale,8.3,0,beer
Detonator Doppelbock,8,0,beer
Deus Brut des Flandres,11.5,0,beer
Devotion,6.25,0,beer
Dewars,43,1.5,shot
Dirty Bastard Scotch Style Ale,8.5,0,beer
Dirty Blond,4.5,0,beer
Divine Reserve 9,11,0,beer
Dixie Crystal,10,0,beer
Doc's Hard Apple Cider,4.5,0,beer
Doc's Pale Ale,5.5,0,beer
Dock Street Amber,6,0,beer
Dock Street Amber,5,12,beer
Doggie Claws 2004,11.5,0,beer
Dogma,7.8,0,beer
Dogtoberfest Octoberfest,5.3,0,beer
Domaine DuPage French Country Ale,5.9,0,beer
Dominion,5,12,beer
Don Carlos Tequila,40,1.5,shot
Don De Dieu,9,0,beer
Donner Party Porter,6.7,0,beer
Donovan's Red,5.16,0,beer
Doppel Bock,8.1,0,beer
Doppel-Hirsch Bavarian-Doppelbock,7.2,0,beer
Doppelbock,6.8,0,beer
Doppelbock,10,0,beer
Doppelbock Dunkel,8.5,0,beer
Doppelbock Dunkel,7,0,beer
DoppelSticke,8.5,0,beer
Dorado Double IPA,9.6,0,beer
Dort,6.5,0,beer
Dortmunder Gold,5.8,0,beer
Doryman's Dark Ale,5.8,0,beer
Dos Equis,4,12,beer
Dos Perros,3.5,0,beer
Dos Perros,3.5,0,beer
Double Bag Ale,7.2,0,beer
Double Barrel Ale,5,0,beer
Double Bastard Ale,10,0,beer
Double Chocolate Stout,5.2,0,beer
Double Crooked Tree I.P.A.,13.6,0,beer
Double D IPA,8.2,0,beer
Double Daddy,9.5,0,beer
Double Dead Guy Ale,9,0,beer
Double Diamond Winter,8.5,0,beer
Double Dog Double Pale Ale,11.5,0,beer
Double Eagle Scotch Ale,5.8,0,beer
Double Enghien Blonde Ale,7.5,0,beer
Double Enghien Bruin,8,0,beer
Double India Pale Ale,8.6,0,beer
Double IPA,6.8,0,beer
Double Mountain Altbier,5.6,0,beer
Double Mountain Kolsch,5.2,0,beer
Double Mountain Pale Ale,5.1,0,beer
Double Paw,8.5,0,beer
Double Pilsner,8.1,0,beer
Double Simcoe IPA,9,0,beer
Double Trouble Imperial IPA,9.4,0,beer
Double Trouble IPA,9.8,0,beer
Double White,6.6,0,beer
Double Wide I.P.A.,8.5,0,beer
Downtown After Dark,12,0,beer
Downtown Brown,5,0,beer
DPA,5.1,0,beer
Dragon Stout,7.5,0,beer
Dragon's Milk,9,0,beer
Dragonhead Stout,4,0,beer
Dragonslayer,9.5,0,beer
Drambuie,40,0,mixedDrink
Dreadnaught Imperial IPA,9.5,0,beer
Dreamweaver,4.8,0,beer
Dreher Classic,5,0,beer
Drie Fonteinen Kriek,5,0,beer
Drop Top Amber Ale,5,0,beer
Druid Fluid,9.5,0,beer
Drumgray Highland Cream Liqueur,17,0,mixedDrink
Drunk Monk Hefeweizen,4.8,0,beer
Dry Hop Orange,5.4,0,beer
Dry Hop Red,5.7,0,beer
Dry Hopped St. Rogue Red Ale,5.1,0,beer
Dry Orange Curacao,30,0,mixedDrink
Dry-Hopped APA,5.9,0,beer
DSB / Dusters Special Bitter,5.6,0,beer
Dubbel,7,0,beer
Dubbel Ale,5.2,0,beer
Dubbel Dragon,7.2,0,beer
Dubble Fantasy,5,0,beer
Dublin Stout,6,0,beer
Dubouchette Amaretto,28,0,mixedDrink
Dubouchette Triple Sec,30,0,mixedDrink
Duchesse de Bourgogne,6.2,0,beer
Duchy Originals Organic English Ale,5,0,beer
Duck-Rabbit Amber Ale,5.5,0,beer
Duck-Rabbit Brown Ale,5.6,0,beer
Duck-Rabbit Milk Stout,5.7,0,beer
Duck-Rabbit Porter,5.7,0,beer
Duck-Rabbit Schwarzbier,5.8,0,beer
Duet,7,0,beer
DuganA IPA,8.5,0,beer
Duggie Meyer Wee Heavy,7,0,beer
Duinen Dubbel,8,0,beer
Duke IPA,5.1,0,beer
Dulle Teve / Mad Bitch,10,0,beer
Dundee Export 90 Scotch Ale,6.5,0,beer
Dundee Festive Ale,6.2,0,beer
Dundee India Pale Ale,6.3,0,beer
Dundee Pale Ale,5.3,0,beer
Dundee Pale Bock Lager,6.25,0,beer
Dundee Porter,6.5,0,beer
Dundee Scotch Ale,6.5,0,beer
Dundee Stout,5.8,0,beer
Dundee Wheat Beer,4.2,0,beer
Dunkel,4.8,0,beer
Dunkel,5.5,0,beer
Dunkel,5.2,0,beer
Dunkel Lager,5,0,beer
Dunkle Weisse,5.3,0,beer
Dunkles,5.1,0,beer
Dunkles Hefe Weizen,5.3,0,beer
Durango,9,0,mixedDrink
Dusseldorfer Doppelbock,6,0,beer
Dutch Girl Lager,4.3,0,beer
Duvel,8.5,0,beer
Duveneck's Dortmunder,4.5,0,beer
Dynamo Copper Lager,5.6,0,beer
E.S. Bam,4.7,0,beer
Early Times Bourbon,40,0,mixedDrink
Earth - Belgian Style Chocolate Milk Stout,5,0,beer
East End Witte,4.5,0,beer
East India Pale Ale,6.8,0,beer
East India Pale Ale,4,0,beer
East Kent IPA,6.6,0,beer
Easy Street Wheat,4.6,0,beer
Edel-Pils,4.8,0,beer
Edel-Pils,4.8,0,beer
Edel-Spezial,5.2,0,beer
Edgar I.P.A.,8,0,beer
Edmund Fitzgerald Porter,5.8,0,beer
Eine Bamberger Weisse Hell,5.2,0,beer
Eisbock,9.2,0,beer
Eisenbahn Weizenbock,8,0,beer
Eislin Dubbel,8,0,beer
EKU 28,11,0,beer
EKU 28 Malt Liquor,10,0,mixedDrink
EKU Pils,4.9,0,beer
El Diablo Tripel,11,0,beer
El Jefe,5.7,0,beer
Elephant,7.2,0,beer
Elephant Malt Liquor,7,12,beer
Eleven,11.7,0,beer
Eliot Ness,6,12,beer
Eliot Ness Amber Lager,6.2,0,beer
Elissa IPA,6.6,0,beer
Elizabethan Ale,8.1,0,beer
Elk Mountain Amber,5,12,beer
Elm City Schwarzbier,5.3,0,beer
Elysian Fields Pale Ale,4.8,0,beer
Emancipator,8.3,0,beer
embrasse,9,0,beer
Empire India Pale Ale,7.5,0,beer
Ename Tripel,8.5,0,beer
Engine 5,5,0,beer
English Bay Pale Ale,5,0,beer
Entire Stout,4.5,0,beer
Envy,7,0,beer
Epic Pale Ale,5.4,0,beer
Epiphany Ale,5.5,0,beer
Equinox Dark Belgian Winter,8,0,beer
Erdinger Weizen,5.3,0,beer
Erik the Red,5,0,beer
Ertvelds Wit,5,0,beer
ESB,6.1,0,beer
ESB,6,0,beer
ESB,5.7,0,beer
ESB - Early Spring Beer,5.9,0,beer
ESB (Extra Special Blizzard),6,0,beer
ESB Ale,5.5,0,beer
Espresso Oak Aged Yeti,9.5,0,beer
Estes Park Gold,4.2,0,beer
Estes Park Porter,4.6,0,beer
Estrella Damm,4.6,0,beer
Estrella Levante Clasica,4.8,0,beer
Estrella Levante Especial,5.4,0,beer
Everclear,95,1.5,shot
Existential,11.1,0,beer
Exit 11 - Hoppy American Wheat,6.2,0,beer
Exit 16 - Wild Rice Double IPA,8.2,0,beer
Expedition Stout,10.5,0,beer
Export,5.4,0,beer
Export Ale,5.1,0,beer
Export Premium,5.4,0,beer
Export-Hell,5.3,0,beer
Extra Pale Ale,5.4,0,beer
Extra Pale Ale,4.8,0,beer
Extra Strong Vintage Ale,7.5,0,beer
Eye of the Hawk,8,0,beer
FA,4.8,0,beer
Fahrwasser Fairway Pilsner,5.2,0,beer
Fairfax Coffee Porter,5.5,0,beer
Fairweather IPA,6.1,0,beer
Falcon Lagrad Gammelbrygd,5.6,0,beer
Fall Festivus Ale,4.8,0,beer
Fallen Angel,8,0,beer
Fancy Lawnmower Beer,4.9,0,beer
Fargo Brothers Hefeweizen,5.25,0,beer
Farm Girl Saison,6,0,beer
Farm House Ale,6.7,0,beer
Farmer's Tan Imperial Pale Lager,9,0,beer
Farmhouse Reserve,6.3,0,beer
Farmhouse Saison,6.2,0,beer
Fast Eddies Pale Ale,5,0,beer
Fat Cat,7.25,0,beer
Fat City Ale,4.5,0,beer
Fat Dog Stout,9,0,beer
Fat Squirrel Nut Brown Ale,5.8,0,beer
Fat Tire,5,12,beer
Fauerbach Amber Lager,4.5,0,beer
Feast of Fools,5.3,0,beer
Featherweight Lager,4.1,0,beer
Fegley's Amber Lager,5.2,0,beer
Festbier,5.6,0,beer
Feuerwehrmann Schwarzbier,5,0,beer
Fiesta IPA,6.3,0,beer
Final Absolution,8.5,0,beer
Finest Bitter,4,0,beer
Fire Rock Pale Ale,5.8,0,beer
Fireball,33,1.5,mixedDrink
Firehouse ESB,5.5,0,beer
Firemans #4,5.1,0,beer
Fireside Nut Brown,4.9,0,beer
Firestole Pale 31,4.6,0,beer
First Flight Amber Ale,4.5,0,beer
Flagship Red Alt Ale,5.2,0,beer
Flashback Anniversary Ale,6.8,0,beer
Flat Belly American Wheat,3.6,0,beer
Flat Earth Belgian-style Pale Ale,5.2,0,beer
Fleischmann's,45,1.5,shot
Flemish Primitive Wild Ale (Demon Fish),9,0,beer
Flemish Primitive Wild Ale (Pig Nun),9,0,beer
Flemish Primitive Wild Ale (Pin Head),9,0,beer
Flemish Primitive Wild Ale (Spoon Whacker),9,0,beer
Flemish Primitive Wild Ale (Surly Bird),9,0,beer
Flensburger Pilsner,4.8,0,beer
Flower Power India Pale Ale,8,0,beer
Flying Mouflan,9.3,0,beer
Flywheel Bright Lager,5,0,beer
Foggy Goggle Belgian White,5.3,0,beer
Foreign Extra Stout,7.5,0,beer
Fort,18,0,beer
Forty-Niner Gold Lager,4.5,0,beer
Foster Child Australian Lager,4,0,beer
Foster's Lager Beer,4.9,0,beer
Foster's Premium Ale,5.5,0,beer
Foster's Special Bitter,5.5,0,beer
Fosters,5,12,beer
Founders Black Rye,6.4,0,beer
Founders Breakfast Stout,8.3,0,beer
Founders Devil Dancer,13,0,beer
Founders Imperial Stout,10,0,beer
Founders Kentucky Breakfast,10,0,beer
Founders Pale Ale,5.2,0,beer
Founders Red's Rye,6.4,0,beer
Four,10,0,beer
Four Alarm Alt,4.8,0,beer
Fourteen,9.46,0,beer
Framboise,6,0,beer
Framboise,5,0,mixedDrink
Frangelico,24,0,mixedDrink
Frank Double IPA,8.5,0,beer
Franzia in a Box,9,5,wine
Franzia Wine Cooler,5,5,wine
Franziskaner Hefe-Weissbier Dunkel,5,0,beer
Franziskaner Hefe-Weissbier Hell  / Franziskaner Club-Weiss,5,0,beer
Fraoch Heather Ale,5,0,beer
Fred,10,0,beer
Free Bike Amber,4.5,0,beer
Freestyle Pilsner,5.5,0,beer
French Country Spring Beer,6.5,0,beer
Fresh Frog Raw Hop Imperial Pale Ale,7.8,0,beer
Fresh Hop Pale Ale,6.1,0,beer
Fresh Hops Pale Ale,5,0,beer
Frigola,25,0,mixedDrink
Frog's Hollow Double Pumpkin Ale,8.4,0,beer
Frosted Frog Christmas Ale,8.6,0,beer
Frosty Frog,9,0,beer
Fu-Ki Sake,16,12,beer
Fuego del Otono,6.1,0,beer
Fuel Cafe,5.9,0,beer
Full Curl Scotch Ale,6,0,beer
Full Moon Belgian White Ale,7.9,0,beer
Full Moon Pale Rye Ale,5.7,0,beer
Full Moon Winter Ale,5.6,0,beer
Full Sail Amber,5,12,beer
Fuller's ESB,4.5,0,beer
Fur Rondy,6,0,beer
Furious Beer,6,0,beer
Fuzzy Navel,20,0,mixedDrink
Gaelic Ale,5.8,0,beer
Gale Force IPA,5.6,0,beer
Galliano,35,0,mixedDrink
Gambrinus,4.6,0,beer
Garde Dog,5.8,0,beer
Gavroche French Red Ale,8.5,0,beer
Geary's Pale,4,12,beer
Geary's Pale Ale,4.5,0,beer
Geist Bock,6.1,0,beer
Gemini Imperial Blended Ale,10.5,0,beer
Gemuetlichkeit Oktoberfest,5.5,0,beer
General Pippo's Porter,5.5,0,beer
General Washington Tavern Porter,7,0,beer
Generation,4,0,beer
Genesee Cream Ale,5.2,0,beer
Genesee Cream Ale,4,12,beer
Genj Sake,17,12,beer
Genuine Honey Lager,5,0,beer
Genuine Irish Stout,4.1,0,beer
Genuine Lager,5,0,beer
Genuine Pilsner,5.5,0,beer
Georgi-Belgique,6.4,0,beer
Georgia Brown,5.1,0,beer
Geuze Boon,6,0,beer
Ghost Pony Helles Lager,5.6,0,beer
Gilbey's Gin,40,0,mixedDrink
Gilbey's Vodka,40,1.5,shot
Gin,45,1.5,shot
Gin (Bar Stock),40,0,mixedDrink
Gin (Diluted),21,0,mixedDrink
Gin (Flavored),35,0,mixedDrink
Gin tonic,11.4,7,mixedDrink
Ginger Tom,4,0,beer
Glacier Harvest '09 Wet Hop (100 Barrel Series #28),6.7,0,beer
Glenfiddich,43,0,mixedDrink
Glissade Golden Bock,6.4,0,beer
Glockenspiel,8,0,beer
Gluttony,10.5,0,beer
Gnaw Bone Pale Ale,5.5,0,beer
God Jul - Winter Ale,8.5,0,beer
Godiva Chocolate Liqueurs,17,0,mixedDrink
Gold Ale,4.9,0,beer
Gold Coast Blonde Ale,4.4,0,beer
Gold Rush,4.5,0,beer
Gold Star Pilsner,5.1,0,beer
Gold-Pils,5.5,0,beer
Golden Ale,4.7,0,beer
Golden Ale,5.2,0,beer
Golden Export,5,0,beer
Golden Frog,6,0,beer
Golden Monkey Tripel,9.5,0,beer
Golden Pheasant,4,0,beer
Golden Rose,6,0,beer
Golden Treasure,4.2,0,beer
Golden Triangle Triple,8.5,0,beer
Goldschlager,53,1.5,shot
Goldwasser,40,0,mixedDrink
Golf,5,0,beer
Gonzo Imperial Porter,7.8,0,beer
Goofy Foot Summer Wheat,4.8,0,beer
Goose Island Imperial IPA,9,0,beer
Goose Island IPA,5.9,0,beer
Goose Island Midway IPA,6.8,0,beer
Gordon,8.7,0,beer
Gordon Biersch Czech Lager,5.6,0,beer
Gordon Biersch Hefeweizen,5.5,0,beer
Gordon Biersch Marzen,5.7,0,beer
Gordon Biersch Schwarzbier,4.3,0,beer
Gordon's Gin,40,0,mixedDrink
Gose,4.6,0,beer
Gouden Carolus Ambrio 1471,8,0,beer
Gouden Carolus Hopsinjoor,8,0,beer
Gouden Carolus Tripel,9,0,beer
Goudenband 1996,3.98,0,beer
Goudenband 2002,8,0,beer
Gouyasse / Goliath,9,0,beer
Graduation Ale,5.5,0,beer
Grail Ale,5.5,0,beer
Grain Belt,4.6,0,beer
Gran Met,10.5,0,beer
Grand Cru,9.5,0,beer
Grand Cru,9,0,beer
Grand Cru,10.5,0,beer
Grand Cru,10,0,beer
Grand Cru,7.2,0,beer
Grand Cru,6,0,beer
Grand Cru 2003,10,0,beer
Grand Cru 2006,10,0,beer
Grand Cru of the Emperor,8,0,beer
Grand Cru Winter Reserve,7.2,0,beer
Grand Mariner,40,0,mixedDrink
Grande Marnier,40,1.5,shot
Grape Pucker (DeKuyper),15,5,wine
Grateful Red,5,0,beer
Graves,95,1.5,shot
Great American's Restaurant Pale Ale,5.7,0,beer
Great Divide Belgica,7.2,0,beer
Great Divide Dunkel Weiss,6.4,0,beer
Great Divide Saison,7.3,0,beer
Great Northern Porter,5.6,0,beer
Greed,5,0,beer
Green Chartreuse,55,0,mixedDrink
Green Curacao,30,0,mixedDrink
Green Flash Imperial India Pale Ale,9,0,beer
Green Lakes Organic Ale,5.2,0,beer
Green Monsta Ale,7.3,0,beer
Green Valley Stone Mill Pale Ale,5.5,0,beer
Grid Iron Amber Ale,5.6,0,beer
Griffin Golden Ale,5.2,0,beer
Grimbergen Blonde,6.7,0,beer
Grinnin' Grizzly Spiced Ale,5.7,0,beer
Grizzly Wulff Wheat,5.3,0,beer
Grolsch Amber Ale,5.3,0,beer
Grolsch Dunkel Weizen,5.5,0,beer
Grolsch Lager Beer,5,12,beer
Grolsch Pilsner Speciale,5.5,0,beer
Grolsch Premium Pilsner,5,0,beer
Grolsch Premium Weizen,5.5,0,beer
Grotten Brown,6.7,0,beer
Grotten Flemish Ale,7.7,0,beer
Grottenbier,6.5,0,beer
Grozet Gooseberry and Wheat Ale,5,0,beer
Guava Grove Ale,8,0,beer
Gubna Imperial IPA,10,0,beer
Gueuze 1882,5,0,beer
Gueuze-Lambic,6.5,0,beer
Guinness,4,12,beer
Guinness 250th Anniversary Stout,5,0,beer
Guinness Draught,4.3,0,beer
Guinness Draught,4.3,0,beer
Guinness Extra Stout,5,0,beer
Guinness Foreign Extra,6.5,0,beer
Gulden Fraug Belgian Ale,10.5,0,beer
Guldenberg,8.5,0,beer
Gull Classic,5.5,0,beer
Gumballhead,4.8,0,beer
H. Walker Creme de Cocoa,27,0,mixedDrink
H. Walker Creme de Menthe,30,0,mixedDrink
Hades,7.3,0,beer
Hahn Special Vintage 2000,8,0,beer
Half in the Bagpipe,7.2,0,beer
Half-E-Weizen,4.8,0,beer
Halligan IPA,5.1,0,beer
Hammerin' Ale,4.5,0,beer
Hamtramck,4,0,beer
Hands Off Maibock,8,0,beer
Hanf,5,0,beer
Hang Ten,10,0,beer
Hansa Imported Dortmunder,4.8,0,beer
Hansa Pils,4.8,0,beer
Harbor Light Ale,4.8,0,beer
Harborfields HefeWeizen,4.5,0,beer
Hard Core Cider,6,12,beer
Hardcore IPA,9,0,beer
Harp Lager,5,0,beer
Harpoon Ale,5,0,beer
Harpoon Brown Session Ale,4.3,0,beer
Harpoon IPA,5.9,0,beer
Harpoon Leviathan,10,0,beer
Harpoon Munich Dark,5.5,0,beer
Harpoon UFO Hefeweizen,4.8,0,beer
Harpoon Winter Warmer,5.9,0,beer
Hart Espresso Stout,5.6,0,beer
Harvest,4.4,0,beer
Harvest Ale,5.6,0,beer
Harvest Ale,6.5,0,beer
Harvest Ale 1997,11.5,0,beer
Harvest Ale 1998,11.5,0,beer
Harvest Ale 1999,11.5,0,beer
Harvest Ale 2000,11.5,0,beer
Harvest Ale 2001,11.5,0,beer
Harvest Ale 2002,11.5,0,beer
Harvest Ale 2005,11.5,0,beer
Harvest Ale 2005 (Calvados),11.5,0,beer
Harvest Ale 2005 (Port),11.5,0,beer
Harvest Ale 2005 (Sherry),11.5,0,beer
Harvest Ale 2005 (Whisky),11.5,0,beer
Harvest Ale 2006,11.6,0,beer
Harvest Ale 2007,6.7,0,beer
Harvest Hefeweizen,4.9,0,beer
Harvest Moon Pumpkin,5.7,0,beer
Hathor Red Lager,5.4,0,beer
Haupenthal Hefeweizen,4.8,0,beer
Havre Stout,4.5,0,beer
Haywards 2000,7.5,0,beer
Haywards 5000,7.5,0,beer
Haywards Black,8,0,beer
Haywords 5000,7.5,0,beer
Hazed & Infused Dry-Hopped Ale,4.85,0,beer
Hazelnut Brown Nectar,6,0,beer
Hazy Daze Hefeweizen,5.5,0,beer
Head Trip,10.5,0,beer
Headbangerz Brown Ale,5,0,beer
Headless Man Amber Alt,5,0,beer
Heady Topper,8,0,beer
Heat Seeker Hefe,4,0,beer
Heathen,6.9,0,beer
Heather Ale,5.4,0,beer
Heaven Hill Bourbon,40,0,mixedDrink
Heaven Hill Ol Style,50,1.5,shot
Heavenly Hefeweizen,4.5,0,beer
Heavenly Helles,5.3,0,beer
Heavy Seas Big DIPA,10.6,0,beer
Heavy Seas Prosit! Imperial Oktoberfest Lager,9,0,beer
Heavy Seas The Great Pumpkin Imperial Pumpkin Ale,8.5,0,beer
Heavy Weizen Imperial Unfiltered Wheat Ale,8,0,beer
Hecker Dunkel,5.2,0,beer
Hefe Weiss,4.2,0,beer
Hefe Weiss,5.1,0,beer
Hefe Weissbier,5.4,0,beer
Hefe Weizen,4.6,0,beer
Hefe-Weizen,5.2,0,beer
Hefe-Weizen,5.8,0,beer
Hefe-Weizen,5.2,0,beer
Hefe-Weizen,4.7,0,beer
Hefeweissbier Dunkel,5.3,0,beer
Hefeweizen,5.6,0,beer
Hefeweizen,4.3,0,beer
Hefeweizen,5.2,0,beer
Hefeweizen,7.5,0,beer
Hefeweizen,4.2,0,beer
Hefeweizen,5,0,beer
Hefeweizen,5,0,beer
Hefeweizen,5,0,beer
Hefeweizen,5.5,0,beer
Hefeweizen,5,0,beer
Heineken,5,0,beer
Helios,7.5,0,beer
Hell,4.9,0,beer
Hell,4.8,0,beer
Hell,5.1,0,beer
Hell,4.8,0,beer
Hell,5,0,beer
Hell Hath No Fury Ale,7.7,0,beer
Hell's Belle,7,0,beer
Hellbrook,8,0,beer
Heller Hound Bock Beer,6.2,0,beer
Helles Bock,6.6,0,beer
Helles Golden Lager,4.7,0,beer
Helles Hefe Weizen,5.3,0,beer
Hellrazer,6.2,0,beer
Hellsmoke Porter,5.7,0,beer
Hennepin Farmhouse Ale,7.7,0,beer
Hennessy Cognac,40,0,mixedDrink
Henry Weinhard's Private Reserve,4,12,beer
Herb Superb,6,0,beer
Herbsaint,30,0,mixedDrink
Hercule Stout,9,0,beer
Hercules Double IPA,9.1,0,beer
Heresy,8,0,beer
Herradura Tequila,40,1.5,shot
Het Kapittel Abt,10,0,beer
Heublein Marguerita,12,0,mixedDrink
Heublein Pina Colada,13,0,mixedDrink
Heublein Whiskey Sour,15,0,mixedDrink
Hibernation Ale,8.1,0,beer
Hibernator,6,0,beer
High Gravity Lager,8.1,0,beer
High Seas IPA,7,0,beer
High Tide IPA,6.5,0,beer
Highland Mist,20,0,mixedDrink
Highlander 80,5,0,beer
Highwater Porter,6,0,beer
Highway 22 Wheat,4.7,0,beer
Hinano,5,0,beer
Hinterland Hefe Weizen,5.3,0,beer
HIPA,6.8,0,beer
Hiram Walker Triple Sec,30,0,mixedDrink
Hitachino Nest Celebration Ale 2006,9,0,beer
Hitachino Nest Espresso Stout,7.5,0,beer
Hitachino Nest Japanese Classic Ale,7,0,beer
Hitachino Nest Real Ginger Brew,7,0,beer
Hitachino Nest Sweet Stout,3.5,0,beer
Hitachino Nest XH,8,0,beer
Hite,4.5,0,beer
Hitman Gold,5.5,0,beer
Hocus Pocus,4.5,0,beer
Hoegaarden,4.9,0,beer
Hog Heaven Barleywine,9.2,0,beer
Holy Cow IPA,5.16,0,beer
Holy Mackerel Mack In Black,8,0,beer
Holy Mackerel Special Golden Ale,8.5,0,beer
Holy Moly,7.8,0,beer
Holy Moses,5.4,0,beer
Holy Sheet,9,0,beer
Homeport Blonde,4.6,0,beer
Honey and Ginger Ale,4,0,beer
Honey Brown,4.5,0,beer
Honey Brown - JW Dundee,3,12,beer
Honey Brown Ale,6,0,beer
Honey Brown Lager,5,12,beer
Honey Bunny Blonde Ale,5.8,0,beer
Honey Cream Ale,5.5,0,beer
Honey Double Maibock,7,0,beer
Honey Moon Summer Ale,5.6,0,beer
Honey Pilsner,4.5,0,beer
Honey Pilsner,5.2,0,beer
Honey Wheat,4.46,0,beer
Honey Wheat,3.9,0,beer
Honey-Raspberry Ale,4.4,0,beer
Hooker Oktoberfest,5.8,0,beer
Hop 15 Ale,10,0,beer
Hop Dam Triple IPA,10,0,beer
Hop Devil India Pale Ale,6.7,0,beer
Hop Explosion,7,0,beer
Hop Hazard,5.5,0,beer
Hop Hearty IPA,6.2,0,beer
Hop Hed Red Ale,6,0,beer
Hop Henge Imperial IPA,8.75,0,beer
Hop Hog IPA,7.9,0,beer
Hop Juice Double IPA,9.4,0,beer
Hop Knot IPA,6,0,beer
Hop Lava,7,0,beer
Hop Maniac IPA,6.5,0,beer
Hop Master's Abbey Belgian-style Double IPA,8.5,0,beer
Hop Mountain,5.6,0,beer
Hop Obama,5.2,0,beer
Hop Ottin IPA,7,0,beer
Hop Rocker,5.5,0,beer
Hop Rod Rye,8,0,beer
Hop Stoopid,8.2,0,beer
Hop Sun,4.5,0,beer
Hop Trip Fresh Hop Pale Ale,5.5,0,beer
Hop Wallop,8.5,0,beer
HopBack Amber Ale,5.6,0,beer
Hope & King Scotch Ale,6,0,beer
Hopfen Weisse,8.2,0,beer
HopFish IPA,6.2,0,beer
Hopmouth Double IPA,8,0,beer
Hopnoxxxious,7.45,0,beer
Hoppe Imperial Extra Pale Ale,8,0,beer
Hoppin' To Heaven IPA,6.8,0,beer
Hopportunity Knocks Ale,6.8,0,beer
Hoppy Chick,5.75,0,beer
Hoppy Claus Holiday Ale,7.8,0,beer
Hoppy Face Amber Ale,5.5,0,beer
Hoppy Frog,6.5,0,beer
Hoppy Trails India Pale Ale,6.2,0,beer
Hops Infusion,6.2,0,beer
Hopsecutioner,7.2,0,beer
Hopslam Ale,10,0,beer
Hoptical Illusion,6.8,0,beer
Hopworks IPA,6.6,0,beer
Hopyard IPA,5.3,0,beer
Horizon Red Ale,5.7,0,beer
Horn Dog,10.2,0,beer
Horny Devil,10,0,beer
Horny Toad IPA,7.1,0,beer
Horseshoe Hefeweizen,4.5,0,beer
Hoster 90 Shilling Ale,6,12,beer
Hot Damn,50,1.5,shot
Hot Shot ESB,5,0,beer
HotRod Red,6.1,0,beer
Houblon,9,0,beer
House Ale,7.2,0,beer
House Ale,4.5,0,beer
Howl,4.6,0,beer
Hpnotiq,18,0,mixedDrink
HSD Hicks Special Draught,5,0,beer
HUB Lager,5.1,0,beer
Huckleberry Ale,3.5,0,beer
Humbles Blond Ale,3.5,0,beer
Humidor Series Jai Alai Cedar Aged India Pale Ale,7.5,0,beer
Hummer,5.1,0,beer
Humpis-Original Naturtrub,5.1,0,beer
Hurricane,5,12,beer
Huusbier Hell,4.6,0,beer
